likes,no_of_comments,follower_count_at_t,image_path,hour_of_day,day_of_week_sin,day_of_week_cos,year,month,day
328393,1103,14585967,../Data/insta_data/2635.jpg,11,-0.7818314824680299,0.6234898018587334,4,4,5
185965,431,14585967,../Data/insta_data/2636.jpg,12,0.7818314824680298,0.6234898018587336,4,3,31
380811,879,14585967,../Data/insta_data/2643.jpg,11,-0.433883739117558,-0.9009688679024191,4,3,20
131008,195,14585967,../Data/insta_data/2648.jpg,12,0.43388373911755823,-0.900968867902419,4,3,12
209526,494,14585967,../Data/insta_data/2653.jpg,11,-0.433883739117558,-0.9009688679024191,4,3,6
220897,538,14585967,../Data/insta_data/2654.jpg,11,0.43388373911755823,-0.900968867902419,4,3,5
376800,1291,14585967,../Data/insta_data/2656.jpg,8,-0.7818314824680299,0.6234898018587334,4,3,1
185384,397,14585967,../Data/insta_data/2657.jpg,10,-0.433883739117558,-0.9009688679024191,4,2,28
114017,166,14585967,../Data/insta_data/2658.jpg,11,0.43388373911755823,-0.900968867902419,4,2,27
288665,446,14585967,../Data/insta_data/2659.jpg,9,0.43388373911755823,-0.900968867902419,4,2,27
152484,1163,14585967,../Data/insta_data/2660.jpg,11,0.9749279121818236,-0.22252093395631434,4,2,26
200611,322,14585967,../Data/insta_data/2663.jpg,12,-0.7818314824680299,0.6234898018587334,4,2,23
150216,1254,17733472,../Data/insta_data/2670.jpg,5,-0.433883739117558,-0.9009688679024191,4,7,3
464371,2275,17733472,../Data/insta_data/2671.jpg,6,0.7818314824680298,0.6234898018587336,4,6,30
92349,388,17733472,../Data/insta_data/2672.jpg,6,0.0,1.0,4,6,29
339820,1321,17733472,../Data/insta_data/2674.jpg,6,0.9749279121818236,-0.22252093395631434,4,6,24
13164,81,16358117,../Data/insta_data/2677.jpg,17,-0.9749279121818236,-0.2225209339563146,4,7,11
34823,231,16358117,../Data/insta_data/2678.jpg,8,-0.9749279121818236,-0.2225209339563146,4,7,11
14894,102,16358117,../Data/insta_data/2679.jpg,18,-0.433883739117558,-0.9009688679024191,4,7,10
5894,91,16358117,../Data/insta_data/2684.jpg,9,0.0,1.0,4,7,6
36759,337,16358117,../Data/insta_data/2686.jpg,4,-0.7818314824680299,0.6234898018587334,4,7,5
15615,124,16358117,../Data/insta_data/2689.jpg,6,0.9749279121818236,-0.22252093395631434,4,7,1
7544,158,16358117,../Data/insta_data/2694.jpg,5,0.43388373911755823,-0.900968867902419,4,6,25
13212,171,16358117,../Data/insta_data/2696.jpg,7,0.0,1.0,4,6,22
117379,405,16358117,../Data/insta_data/2698.jpg,5,-0.7818314824680299,0.6234898018587334,4,6,21
29804,208,16358117,../Data/insta_data/2699.jpg,18,-0.433883739117558,-0.9009688679024191,4,6,19
9169,89,16358117,../Data/insta_data/2702.jpg,12,-0.433883739117558,-0.9009688679024191,4,6,19
14930,197,16358117,../Data/insta_data/2703.jpg,7,0.43388373911755823,-0.900968867902419,4,6,18
17385,116,16358117,../Data/insta_data/2704.jpg,10,0.9749279121818236,-0.22252093395631434,4,6,17
17868,95,16358117,../Data/insta_data/2708.jpg,16,0.9749279121818236,-0.22252093395631434,4,6,10
10044,197,16358117,../Data/insta_data/2712.jpg,6,-0.433883739117558,-0.9009688679024191,4,6,5
24772,339,16358117,../Data/insta_data/2713.jpg,13,0.43388373911755823,-0.900968867902419,4,6,4
30227,160,16358117,../Data/insta_data/2715.jpg,15,0.7818314824680298,0.6234898018587336,4,6,2
25570,436,16358117,../Data/insta_data/2722.jpg,19,-0.433883739117558,-0.9009688679024191,4,5,29
21198,407,16358117,../Data/insta_data/2725.jpg,16,0.0,1.0,4,5,25
15424,104,16358117,../Data/insta_data/2728.jpg,7,-0.7818314824680299,0.6234898018587334,4,5,24
14944,176,16358117,../Data/insta_data/2729.jpg,18,-0.9749279121818236,-0.2225209339563146,4,5,23
30477,87,16358117,../Data/insta_data/2730.jpg,15,-0.9749279121818236,-0.2225209339563146,4,5,23
7626,130,16358117,../Data/insta_data/2732.jpg,7,0.9749279121818236,-0.22252093395631434,4,5,20
6447,110,16358117,../Data/insta_data/2733.jpg,6,0.7818314824680298,0.6234898018587336,4,5,19
2602,35,16358117,../Data/insta_data/2734.jpg,15,0.0,1.0,4,5,18
4597,57,16358117,../Data/insta_data/2739.jpg,8,-0.433883739117558,-0.9009688679024191,4,5,15
5611,87,16358117,../Data/insta_data/2745.jpg,7,0.7818314824680298,0.6234898018587336,4,5,12
56019,262,16358117,../Data/insta_data/2748.jpg,7,0.0,1.0,4,5,11
14567,231,16358117,../Data/insta_data/2753.jpg,11,0.43388373911755823,-0.900968867902419,4,5,7
24553,146,16358117,../Data/insta_data/2758.jpg,17,0.0,1.0,4,5,4
8979,60,16358117,../Data/insta_data/2762.jpg,14,-0.9749279121818236,-0.2225209339563146,4,5,2
19888,233,16358117,../Data/insta_data/2776.jpg,5,0.43388373911755823,-0.900968867902419,4,4,23
2230,54,16358117,../Data/insta_data/2781.jpg,9,-0.433883739117558,-0.9009688679024191,4,4,17
35471,63,13262948,../Data/insta_data/2785.jpg,7,-0.7818314824680299,0.6234898018587334,4,7,12
149869,454,13262948,../Data/insta_data/2786.jpg,9,-0.9749279121818236,-0.2225209339563146,4,7,11
65676,142,13262948,../Data/insta_data/2787.jpg,8,0.43388373911755823,-0.900968867902419,4,7,9
26592,59,13262948,../Data/insta_data/2789.jpg,5,0.7818314824680298,0.6234898018587336,4,7,7
70569,96,13262948,../Data/insta_data/2791.jpg,7,-0.433883739117558,-0.9009688679024191,4,7,3
21920,54,13262948,../Data/insta_data/2792.jpg,6,0.9749279121818236,-0.22252093395631434,4,7,1
44663,107,13262948,../Data/insta_data/2793.jpg,6,0.0,1.0,4,6,29
50301,109,13262948,../Data/insta_data/2794.jpg,7,-0.7818314824680299,0.6234898018587334,4,6,28
42322,81,13262948,../Data/insta_data/2795.jpg,10,-0.9749279121818236,-0.2225209339563146,4,6,27
18582,57,13262948,../Data/insta_data/2796.jpg,3,-0.9749279121818236,-0.2225209339563146,4,6,27
32340,62,13262948,../Data/insta_data/2797.jpg,3,-0.433883739117558,-0.9009688679024191,4,6,26
22727,49,13262948,../Data/insta_data/2798.jpg,11,0.9749279121818236,-0.22252093395631434,4,6,24
31195,77,13262948,../Data/insta_data/2799.jpg,4,0.7818314824680298,0.6234898018587336,4,6,23
9836,34,13262948,../Data/insta_data/2800.jpg,4,0.0,1.0,4,6,22
54617,107,13262948,../Data/insta_data/2802.jpg,3,-0.7818314824680299,0.6234898018587334,4,6,21
20691,47,13262948,../Data/insta_data/2803.jpg,5,-0.9749279121818236,-0.2225209339563146,4,6,20
13297,47,13262948,../Data/insta_data/2804.jpg,8,-0.433883739117558,-0.9009688679024191,4,6,19
24446,95,13262948,../Data/insta_data/2805.jpg,7,0.9749279121818236,-0.22252093395631434,4,6,17
22288,63,13262948,../Data/insta_data/2806.jpg,3,0.9749279121818236,-0.22252093395631434,4,6,17
16971,67,13262948,../Data/insta_data/2808.jpg,3,0.7818314824680298,0.6234898018587336,4,6,16
50171,109,13262948,../Data/insta_data/2811.jpg,4,0.43388373911755823,-0.900968867902419,4,6,11
38412,118,13262948,../Data/insta_data/2812.jpg,5,0.7818314824680298,0.6234898018587336,4,6,9
390500,1566,13262948,../Data/insta_data/2813.jpg,10,-0.7818314824680299,0.6234898018587334,4,6,7
105295,193,13262948,../Data/insta_data/2814.jpg,7,-0.433883739117558,-0.9009688679024191,4,6,5
173044,395,13262948,../Data/insta_data/2815.jpg,11,0.43388373911755823,-0.900968867902419,4,6,4
111530,204,13262948,../Data/insta_data/2816.jpg,12,0.9749279121818236,-0.22252093395631434,4,6,3
100548,237,13262948,../Data/insta_data/2817.jpg,13,0.7818314824680298,0.6234898018587336,4,6,2
96044,182,13262948,../Data/insta_data/2818.jpg,8,0.7818314824680298,0.6234898018587336,4,6,2
112479,261,13262948,../Data/insta_data/2819.jpg,5,0.0,1.0,4,6,1
144909,314,13262948,../Data/insta_data/2820.jpg,5,-0.7818314824680299,0.6234898018587334,4,5,31
313033,695,13262948,../Data/insta_data/2821.jpg,7,0.43388373911755823,-0.900968867902419,4,5,28
224381,970,13262948,../Data/insta_data/2822.jpg,6,0.9749279121818236,-0.22252093395631434,4,5,27
60166,80,13262948,../Data/insta_data/2823.jpg,4,0.7818314824680298,0.6234898018587336,4,5,26
39689,63,13262948,../Data/insta_data/2824.jpg,4,0.0,1.0,4,5,25
62724,131,13262948,../Data/insta_data/2825.jpg,9,-0.9749279121818236,-0.2225209339563146,4,5,23
14965,37,13262948,../Data/insta_data/2826.jpg,4,0.43388373911755823,-0.900968867902419,4,5,21
48363,151,13262948,../Data/insta_data/2828.jpg,3,-0.7818314824680299,0.6234898018587334,4,5,17
15483,43,13262948,../Data/insta_data/2829.jpg,10,-0.9749279121818236,-0.2225209339563146,4,5,16
26346,61,13262948,../Data/insta_data/2830.jpg,5,-0.433883739117558,-0.9009688679024191,4,5,15
21096,59,13262948,../Data/insta_data/2831.jpg,6,0.43388373911755823,-0.900968867902419,4,5,14
20392,59,13262948,../Data/insta_data/2832.jpg,7,0.7818314824680298,0.6234898018587336,4,5,12
36999,74,13262948,../Data/insta_data/2833.jpg,4,0.0,1.0,4,5,11
23239,42,13262948,../Data/insta_data/2834.jpg,9,-0.7818314824680299,0.6234898018587334,4,5,10
107216,350,13262948,../Data/insta_data/2835.jpg,4,-0.7818314824680299,0.6234898018587334,4,5,10
93483,145,13262948,../Data/insta_data/2836.jpg,8,-0.9749279121818236,-0.2225209339563146,4,5,9
19247,64,13262948,../Data/insta_data/2839.jpg,6,0.43388373911755823,-0.900968867902419,4,5,7
22805,69,13262948,../Data/insta_data/2840.jpg,6,0.9749279121818236,-0.22252093395631434,4,5,6
37677,49,13262948,../Data/insta_data/2841.jpg,11,0.7818314824680298,0.6234898018587336,4,5,5
109820,255,13262948,../Data/insta_data/2843.jpg,5,-0.7818314824680299,0.6234898018587334,4,5,3
27515,107,13262948,../Data/insta_data/2844.jpg,6,-0.9749279121818236,-0.2225209339563146,4,5,2
26292,60,13262948,../Data/insta_data/2845.jpg,5,-0.433883739117558,-0.9009688679024191,4,5,1
27480,58,13262948,../Data/insta_data/2847.jpg,10,0.9749279121818236,-0.22252093395631434,4,4,29
41744,90,13262948,../Data/insta_data/2848.jpg,4,0.9749279121818236,-0.22252093395631434,4,4,29
14538,47,13262948,../Data/insta_data/2850.jpg,9,0.0,1.0,4,4,27
23859,71,13262948,../Data/insta_data/2851.jpg,7,-0.7818314824680299,0.6234898018587334,4,4,26
21898,39,13262948,../Data/insta_data/2852.jpg,13,-0.9749279121818236,-0.2225209339563146,4,4,25
5992,18,13262948,../Data/insta_data/2853.jpg,9,-0.9749279121818236,-0.2225209339563146,4,4,25
40027,77,13262948,../Data/insta_data/2855.jpg,11,-0.433883739117558,-0.9009688679024191,4,4,24
7919,28,13262948,../Data/insta_data/2856.jpg,9,-0.433883739117558,-0.9009688679024191,4,4,24
6730,25,13262948,../Data/insta_data/2860.jpg,3,0.43388373911755823,-0.900968867902419,4,4,23
23932,55,13262948,../Data/insta_data/2861.jpg,10,0.9749279121818236,-0.22252093395631434,4,4,22
25686,31,13262948,../Data/insta_data/2863.jpg,4,0.9749279121818236,-0.22252093395631434,4,4,22
20277,46,13262948,../Data/insta_data/2864.jpg,9,0.7818314824680298,0.6234898018587336,4,4,21
44565,114,13262948,../Data/insta_data/2867.jpg,13,-0.9749279121818236,-0.2225209339563146,4,4,18
17319,44,13262948,../Data/insta_data/2868.jpg,7,-0.9749279121818236,-0.2225209339563146,4,4,18
59682,85,13262948,../Data/insta_data/2869.jpg,4,-0.433883739117558,-0.9009688679024191,4,4,17
13225,47,13262948,../Data/insta_data/2870.jpg,13,0.43388373911755823,-0.900968867902419,4,4,16
70873,111,13262948,../Data/insta_data/2871.jpg,5,0.43388373911755823,-0.900968867902419,4,4,16
9344,39,13262948,../Data/insta_data/2872.jpg,11,0.7818314824680298,0.6234898018587336,4,4,14
22937,79,13262948,../Data/insta_data/2873.jpg,6,0.0,1.0,4,4,13
9854,397,13262948,../Data/insta_data/2877.jpg,6,-0.9749279121818236,-0.2225209339563146,4,4,11
107007,269,13262948,../Data/insta_data/2880.jpg,17,0.9749279121818236,-0.22252093395631434,4,4,8
46986,213,13262948,../Data/insta_data/2881.jpg,10,0.9749279121818236,-0.22252093395631434,4,4,8
78929,388,13262948,../Data/insta_data/2882.jpg,10,0.0,1.0,4,4,6
42215,77,13262948,../Data/insta_data/2883.jpg,7,-0.7818314824680299,0.6234898018587334,4,4,5
48451,80,13262948,../Data/insta_data/2884.jpg,9,-0.9749279121818236,-0.2225209339563146,4,4,4
24949,48,13262948,../Data/insta_data/2885.jpg,12,-0.433883739117558,-0.9009688679024191,4,4,3
25113,77,13262948,../Data/insta_data/2886.jpg,5,0.43388373911755823,-0.900968867902419,4,4,2
13057,53,13262948,../Data/insta_data/2887.jpg,6,0.9749279121818236,-0.22252093395631434,4,4,1
18012,67,13262948,../Data/insta_data/2888.jpg,5,0.7818314824680298,0.6234898018587336,4,3,31
14894,43,13262948,../Data/insta_data/2889.jpg,6,0.0,1.0,4,3,30
30430,50,13262948,../Data/insta_data/2890.jpg,12,-0.7818314824680299,0.6234898018587334,4,3,29
30552,38,13262948,../Data/insta_data/2892.jpg,5,-0.7818314824680299,0.6234898018587334,4,3,29
538394,2426,13781991,../Data/insta_data/2893.jpg,6,0.7818314824680298,0.6234898018587336,4,6,30
365595,1563,13781991,../Data/insta_data/2894.jpg,9,0.9749279121818236,-0.22252093395631434,4,6,24
463051,2253,13781991,../Data/insta_data/2895.jpg,7,0.7818314824680298,0.6234898018587336,4,6,16
641041,3878,13781991,../Data/insta_data/2897.jpg,11,-0.433883739117558,-0.9009688679024191,4,6,5
674843,4813,13781991,../Data/insta_data/2899.jpg,13,0.9749279121818236,-0.22252093395631434,4,4,8
461801,1786,13781991,../Data/insta_data/2902.jpg,5,0.7818314824680298,0.6234898018587336,4,3,24
376486,4886,13781991,../Data/insta_data/2903.jpg,2,0.43388373911755823,-0.900968867902419,4,3,19
399930,2483,13781991,../Data/insta_data/2907.jpg,10,0.9749279121818236,-0.22252093395631434,4,2,19
228702,1795,13781991,../Data/insta_data/2908.jpg,9,0.9749279121818236,-0.22252093395631434,4,2,19
509404,5370,13781991,../Data/insta_data/2909.jpg,8,0.0,1.0,4,2,17
783762,3828,13781991,../Data/insta_data/2918.jpg,13,-0.9749279121818236,-0.2225209339563146,4,2,1
397799,3054,13781991,../Data/insta_data/2919.jpg,11,0.0,1.0,4,1,27
593294,5504,13781991,../Data/insta_data/2923.jpg,10,0.43388373911755823,-0.900968867902419,4,1,16
340127,3461,13781991,../Data/insta_data/2924.jpg,12,0.7818314824680298,0.6234898018587336,4,1,7
829872,4117,13781991,../Data/insta_data/2929.jpg,6,-0.433883739117558,-0.9009688679024191,3,11,29
408095,4078,13781991,../Data/insta_data/2930.jpg,10,0.9749279121818236,-0.22252093395631434,3,11,27
712837,4307,13781991,../Data/insta_data/2931.jpg,10,-0.9749279121818236,-0.2225209339563146,3,11,23
436587,3758,13781991,../Data/insta_data/2934.jpg,13,-0.433883739117558,-0.9009688679024191,3,11,8
430556,3560,13781991,../Data/insta_data/2940.jpg,13,0.0,1.0,3,10,7
396739,2518,13781991,../Data/insta_data/2943.jpg,12,0.43388373911755823,-0.900968867902419,3,9,19
701288,5764,13781991,../Data/insta_data/2948.jpg,9,0.9749279121818236,-0.22252093395631434,3,9,4
247425,3313,13781991,../Data/insta_data/2952.jpg,16,0.7818314824680298,0.6234898018587336,3,8,13
285691,1793,13781991,../Data/insta_data/2956.jpg,3,0.43388373911755823,-0.900968867902419,3,8,8
229807,538,13781991,../Data/insta_data/2957.jpg,9,0.9749279121818236,-0.22252093395631434,3,8,7
929561,5372,13781991,../Data/insta_data/2959.jpg,2,-0.433883739117558,-0.9009688679024191,3,8,2
431869,1519,13781991,../Data/insta_data/2960.jpg,16,0.43388373911755823,-0.900968867902419,3,8,1
638550,5837,13781991,../Data/insta_data/2962.jpg,7,0.43388373911755823,-0.900968867902419,3,7,25
444696,3586,13781991,../Data/insta_data/2967.jpg,6,0.7818314824680298,0.6234898018587336,3,6,25
317836,1851,13781991,../Data/insta_data/2968.jpg,7,0.0,1.0,3,6,24
482668,2605,13781991,../Data/insta_data/2969.jpg,12,-0.9749279121818236,-0.2225209339563146,3,6,22
379899,2849,13781991,../Data/insta_data/2970.jpg,6,-0.433883739117558,-0.9009688679024191,3,6,21
426042,3170,13781991,../Data/insta_data/2981.jpg,9,0.0,1.0,3,4,1
791625,0,13781991,../Data/insta_data/2985.jpg,10,0.9749279121818236,-0.22252093395631434,3,3,6
468578,5174,13781991,../Data/insta_data/2994.jpg,8,0.43388373911755823,-0.900968867902419,3,2,14
601623,4052,13781991,../Data/insta_data/2995.jpg,4,0.9749279121818236,-0.22252093395631434,3,2,13
40428,158,14016193,../Data/insta_data/3004.jpg,7,0.43388373911755823,-0.900968867902419,4,7,9
20120,22,14016193,../Data/insta_data/3005.jpg,7,0.43388373911755823,-0.900968867902419,4,7,9
94248,225,14016193,../Data/insta_data/3006.jpg,7,0.43388373911755823,-0.900968867902419,4,7,9
37927,167,14016193,../Data/insta_data/3007.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
3322,0,14016193,../Data/insta_data/3008.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
83818,486,14016193,../Data/insta_data/3009.jpg,3,0.9749279121818236,-0.22252093395631434,4,7,8
16783,34,14016193,../Data/insta_data/3012.jpg,3,-0.9749279121818236,-0.2225209339563146,4,7,4
32806,143,14016193,../Data/insta_data/3013.jpg,8,0.43388373911755823,-0.900968867902419,4,7,2
6603,0,14016193,../Data/insta_data/3014.jpg,8,0.43388373911755823,-0.900968867902419,4,7,2
28582,62,14016193,../Data/insta_data/3015.jpg,8,0.43388373911755823,-0.900968867902419,4,7,2
52757,127,14016193,../Data/insta_data/3019.jpg,15,-0.7818314824680299,0.6234898018587334,4,6,28
27304,22,14016193,../Data/insta_data/3022.jpg,5,-0.433883739117558,-0.9009688679024191,4,6,26
81941,322,14016193,../Data/insta_data/3023.jpg,5,-0.433883739117558,-0.9009688679024191,4,6,26
8667,17,14016193,../Data/insta_data/3024.jpg,5,-0.433883739117558,-0.9009688679024191,4,6,26
35008,152,14016193,../Data/insta_data/3030.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,14
6833,36,14016193,../Data/insta_data/3031.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,14
8936,155,14016193,../Data/insta_data/3035.jpg,3,0.7818314824680298,0.6234898018587336,4,6,9
7643,13,14016193,../Data/insta_data/3036.jpg,3,0.7818314824680298,0.6234898018587336,4,6,9
21066,681,14016193,../Data/insta_data/3037.jpg,3,0.7818314824680298,0.6234898018587336,4,6,9
36362,38,14016193,../Data/insta_data/3038.jpg,10,-0.7818314824680299,0.6234898018587334,4,6,7
21050,50,14016193,../Data/insta_data/3039.jpg,16,-0.9749279121818236,-0.2225209339563146,4,6,6
28383,57,14016193,../Data/insta_data/3040.jpg,16,-0.9749279121818236,-0.2225209339563146,4,6,6
44629,189,14016193,../Data/insta_data/3041.jpg,13,-0.433883739117558,-0.9009688679024191,4,6,5
30463,163,14016193,../Data/insta_data/3042.jpg,7,-0.433883739117558,-0.9009688679024191,4,6,5
20192,84,14016193,../Data/insta_data/3043.jpg,7,-0.433883739117558,-0.9009688679024191,4,6,5
18219,17,14016193,../Data/insta_data/3044.jpg,8,0.9749279121818236,-0.22252093395631434,4,6,3
32750,130,14016193,../Data/insta_data/3045.jpg,5,0.0,1.0,4,6,1
44495,53,14016193,../Data/insta_data/3046.jpg,5,0.0,1.0,4,6,1
17441,39,14016193,../Data/insta_data/3057.jpg,8,0.9749279121818236,-0.22252093395631434,4,5,13
26017,36,14016193,../Data/insta_data/3062.jpg,7,-0.7818314824680299,0.6234898018587334,4,5,10
94531,563,14016193,../Data/insta_data/3063.jpg,7,-0.7818314824680299,0.6234898018587334,4,5,10
41691,21,14016193,../Data/insta_data/3064.jpg,7,-0.7818314824680299,0.6234898018587334,4,5,10
58151,298,14016193,../Data/insta_data/3065.jpg,3,-0.433883739117558,-0.9009688679024191,4,5,8
34916,115,14016193,../Data/insta_data/3067.jpg,3,-0.433883739117558,-0.9009688679024191,4,5,8
24168,94,14016193,../Data/insta_data/3068.jpg,3,0.43388373911755823,-0.900968867902419,4,5,7
11134,66,14016193,../Data/insta_data/3069.jpg,3,0.43388373911755823,-0.900968867902419,4,5,7
13517,38,14016193,../Data/insta_data/3070.jpg,2,0.43388373911755823,-0.900968867902419,4,5,7
46237,182,14016193,../Data/insta_data/3071.jpg,3,0.7818314824680298,0.6234898018587336,4,5,5
40717,115,14016193,../Data/insta_data/3072.jpg,3,0.7818314824680298,0.6234898018587336,4,5,5
23879,49,14016193,../Data/insta_data/3075.jpg,7,-0.7818314824680299,0.6234898018587334,4,5,3
56428,191,14016193,../Data/insta_data/3077.jpg,7,-0.7818314824680299,0.6234898018587334,4,4,26
50601,17,14016193,../Data/insta_data/3080.jpg,3,0.7818314824680298,0.6234898018587336,4,4,21
134650,217,14016193,../Data/insta_data/3083.jpg,13,-0.433883739117558,-0.9009688679024191,4,4,17
97419,1160,14016193,../Data/insta_data/3084.jpg,13,-0.433883739117558,-0.9009688679024191,4,4,17
37314,241,14016193,../Data/insta_data/3085.jpg,13,-0.433883739117558,-0.9009688679024191,4,4,17
47074,197,14016193,../Data/insta_data/3086.jpg,0,0.9749279121818236,-0.22252093395631434,4,4,8
13359,19,14016193,../Data/insta_data/3087.jpg,0,0.9749279121818236,-0.22252093395631434,4,4,8
96543,652,14016193,../Data/insta_data/3089.jpg,1,0.9749279121818236,-0.22252093395631434,4,4,1
